num_of_agents,num_of_items,value_noise_ratio,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
100,25,0.0,iterated_maximum_matching_unadjusted,0,92.1210087345653,84.78747203579418,8.133971291866033,0.9831724270971572,0,0.0,100,100,100,0.4320577997714281
100,25,0.0,iterated_maximum_matching_unadjusted,1,96.13249690510447,88.91566265060241,6.349206349206355,0.376732181386319,0,0.0,100,100,100,0.4090332998894155
100,25,0.0,iterated_maximum_matching_unadjusted,2,87.86577516033768,77.32181425485962,8.101851851851848,0.8359899970475649,0,0.0,100,100,100,0.4009538001846522
100,25,0.0,iterated_maximum_matching_unadjusted,3,94.27122128170596,86.06194690265487,6.188118811881182,0.6439727107552984,0,0.0,100,100,100,0.3610858998727053
100,25,0.0,iterated_maximum_matching_unadjusted,4,84.18565602445611,75.40650406504065,9.147609147609144,1.4767523262016824,0,0.0,100,100,100,0.3892497001215815
100,25,0.0,iterated_maximum_matching_adjusted,0,92.1210087345653,84.78747203579418,8.133971291866033,0.9831724270971572,0,0.0,100,100,100,0.3774979999288916
100,25,0.0,iterated_maximum_matching_adjusted,1,96.13249690510447,88.91566265060241,6.349206349206355,0.376732181386319,0,0.0,100,100,100,0.4393965001218021
100,25,0.0,iterated_maximum_matching_adjusted,2,87.86577516033768,77.32181425485962,8.101851851851848,0.8359899970475649,0,0.0,100,100,100,0.3887986000627279
100,25,0.0,iterated_maximum_matching_adjusted,3,94.27122128170596,86.06194690265487,6.188118811881182,0.6439727107552984,0,0.0,100,100,100,0.4443761999718845
100,25,0.0,iterated_maximum_matching_adjusted,4,84.18565602445611,75.40650406504065,9.147609147609144,1.4767523262016824,0,0.0,100,100,100,0.408742900006473
100,25,0.0,TTC_function,0,92.02273839491134,84.78747203579418,8.685446009389679,1.4743080922509073,0,0.0,100,100,100,0.0514522001612931
100,25,0.0,TTC_function,1,95.99191947351952,86.54353562005277,8.493150684931493,0.663860137599661,0,0.0,100,100,100,0.0461540000978857
100,25,0.0,TTC_function,2,87.59105395439052,75.52447552447552,10.722610722610725,1.582430633212201,0,0.0,100,100,100,0.0553812000434845
100,25,0.0,TTC_function,3,94.30898078297804,85.1063829787234,10.401891252955082,0.9289918561362294,0,0.0,100,100,100,0.0696670999750495
100,25,0.0,TTC_function,4,84.00462491122697,69.68503937007874,16.141732283464563,2.4233544850133573,0,0.0,100,100,100,0.0797121000941842
100,25,0.0,SP_function,0,91.52385838517904,81.45695364238411,6.561085972850677,0.8722016647135624,0,0.0,100,100,100,0.0409468000289052
100,25,0.0,SP_function,1,95.72899678402874,87.71084337349397,4.221635883905009,0.4832461497150263,0,0.0,100,100,100,0.0574059998616576
100,25,0.0,SP_function,2,86.82754551523814,77.17391304347827,7.608695652173907,0.9538845470008912,0,0.0,100,100,100,0.0655260998755693
100,25,0.0,SP_function,3,93.84688206539724,86.21495327102804,5.5309734513274265,0.7087877932543262,0,0.0,100,100,100,0.0468313000164926
100,25,0.0,SP_function,4,83.1118313176841,72.23300970873787,8.932038834951456,1.2247950972762802,0,0.0,100,100,100,0.0388191000092774
100,25,0.0,TTC_O_function,0,92.14528089290616,84.78747203579418,8.133971291866033,1.0028684621551078,0,0.0,100,100,100,16.19541859999299
100,25,0.0,TTC_O_function,1,96.16228642127948,88.91566265060241,6.349206349206355,0.3783754623435622,0,0.0,100,100,100,15.59356449986808
100,25,0.0,TTC_O_function,2,87.86752266580322,77.32181425485962,7.870370370370367,0.8009581963303744,0,0.0,100,100,100,16.706654699984938
100,25,0.0,TTC_O_function,3,94.27492910758131,86.06194690265487,6.188118811881182,0.7003495666301984,0,0.0,100,100,100,36.17012130003423
100,25,0.0,TTC_O_function,4,84.17197845723963,75.40650406504065,9.147609147609144,1.4288481625089862,0,0.0,100,100,100,45.2166758000385
100,25,0.0,SP_O_function,0,92.14528089290616,84.78747203579418,8.133971291866033,1.0028684621551078,0,0.0,100,100,100,76.77245990000665
100,25,0.0,SP_O_function,1,96.16228642127948,88.91566265060241,6.349206349206355,0.3783754623435622,0,0.0,100,100,100,76.60651580011472
100,25,0.0,SP_O_function,2,87.86752266580322,77.32181425485962,7.870370370370367,0.8009581963303744,0,0.0,100,100,100,75.31584569998085
100,25,0.0,SP_O_function,3,94.27492910758131,86.06194690265487,6.188118811881182,0.7003495666301984,0,0.0,100,100,100,76.97753610019572
100,25,0.0,SP_O_function,4,84.17197845723963,75.40650406504065,9.147609147609144,1.4288481625089862,0,0.0,100,100,100,74.88133189990185
100,25,0.0,OC_old,0,92.78292899787073,78.35820895522389,18.159203980099505,3.508180983811745,0,0.0,95,96,98,8.413000100059435
100,25,0.0,OC_old,1,96.62555356100312,89.13649025069638,7.692307692307708,1.418413440862296,0,0.0,99,99,100,8.755060799885541
100,25,0.0,OC_old,2,88.47851949424889,74.70449172576832,24.822695035460995,7.940906606137369,0,0.0,97,99,100,11.132110400125384
100,25,0.0,OC_old,3,94.85662783095398,85.74821852731591,9.29095354523227,1.7535986089360256,0,0.0,98,100,100,8.807809500023723
100,25,0.0,OC_old,4,84.89120197727027,67.27642276422763,26.03036876355749,8.179546164387945,0,0.0,95,98,100,8.36850139987655
100,25,0.2,iterated_maximum_matching_unadjusted,0,94.1874926051366,84.95762711864407,5.882352941176478,0.7169073131600606,0,0.0,100,100,100,1.461322900140658
100,25,0.2,iterated_maximum_matching_unadjusted,1,97.27418546482212,90.33078880407125,3.053435114503813,0.1336317716207837,0,0.0,100,100,100,1.6065754001028836
100,25,0.2,iterated_maximum_matching_unadjusted,2,90.1971835803938,76.93798449612403,7.538802660753873,0.4596305740698889,0,0.0,100,100,100,1.362785900011659
100,25,0.2,iterated_maximum_matching_unadjusted,3,95.5378264264024,88.5480572597137,6.54205607476635,0.4534828238711083,0,0.0,100,100,100,1.4826797998975962
100,25,0.2,iterated_maximum_matching_unadjusted,4,87.44913135198117,77.03984819734345,6.952965235173821,1.1083987951754872,0,0.0,100,100,100,1.4854381999466568
100,25,0.2,iterated_maximum_matching_adjusted,0,94.1874926051366,84.95762711864407,5.882352941176478,0.7169073131600606,0,0.0,100,100,100,1.5525603001005948
100,25,0.2,iterated_maximum_matching_adjusted,1,97.27418546482212,90.33078880407125,3.053435114503813,0.1336317716207837,0,0.0,100,100,100,1.674351700115949
100,25,0.2,iterated_maximum_matching_adjusted,2,90.1971835803938,76.93798449612403,7.538802660753873,0.4596305740698889,0,0.0,100,100,100,1.5665915999561548
100,25,0.2,iterated_maximum_matching_adjusted,3,95.5378264264024,88.5480572597137,6.54205607476635,0.4534828238711083,0,0.0,100,100,100,1.5944030000828209
100,25,0.2,iterated_maximum_matching_adjusted,4,87.44913135198117,77.03984819734345,6.952965235173821,1.1083987951754872,0,0.0,100,100,100,1.5250852999743074
100,25,0.2,TTC_function,0,94.11302399788993,84.95762711864407,7.299270072992712,1.0144449951198626,0,0.0,100,100,100,0.1322771999984979
100,25,0.2,TTC_function,1,97.26087083066297,88.19599109131403,5.277044854881282,0.2855082792876223,0,0.0,100,100,100,0.124159500002861
100,25,0.2,TTC_function,2,89.84650440122763,76.14678899082568,11.69724770642202,1.0355537948690254,0,0.0,100,100,100,0.0818439999129623
100,25,0.2,TTC_function,3,95.34373952654416,86.95652173913044,7.327586206896541,0.6740649902369078,0,0.0,100,100,100,0.0860711999703198
100,25,0.2,TTC_function,4,87.34578663978697,75.17857142857143,13.152400835073069,2.2323751205765068,0,0.0,100,100,100,0.0820750999264419
100,25,0.2,SP_function,0,93.61795290752714,81.3953488372093,9.601873536299763,0.7301707121510214,0,0.0,100,100,100,0.0445262999273836
100,25,0.2,SP_function,1,96.86007890469,88.19599109131403,7.304785894206546,0.2634435062161263,0,0.0,100,100,100,0.0559940000530332
100,25,0.2,SP_function,2,89.44553110745126,75.61475409836066,8.486238532110093,0.8857631352618555,0,0.0,100,100,100,0.0577769998926669
100,25,0.2,SP_function,3,95.3226385052344,88.5480572597137,5.443548387096783,0.5320459179979018,0,0.0,100,100,100,0.0459241999778896
100,25,0.2,SP_function,4,86.68065281954723,72.07678883071553,7.975460122699374,1.1025366787411115,0,0.0,100,100,100,0.0858811000362038
100,25,0.2,TTC_O_function,0,94.15619930352054,84.95762711864407,5.882352941176478,0.8308635464985573,0,0.0,100,100,100,18.72470139991492
100,25,0.2,TTC_O_function,1,97.32148545801432,90.33078880407125,3.053435114503813,0.1592463334262994,0,0.0,100,100,100,17.735011500073597
100,25,0.2,TTC_O_function,2,90.23163240986902,76.93798449612403,7.538802660753873,0.5056838138975062,0,0.0,100,100,100,17.19854460004717
100,25,0.2,TTC_O_function,3,95.5140088776294,88.34355828220859,5.443548387096783,0.4197771701769389,0,0.0,100,100,100,19.77211249992252
100,25,0.2,TTC_O_function,4,87.47302273088994,77.03984819734345,9.607843137254903,1.198815800824699,0,0.0,100,100,100,36.01378110004589
100,25,0.2,SP_O_function,0,94.15619930352054,84.95762711864407,5.882352941176478,0.8308635464985573,0,0.0,100,100,100,76.42153810011223
100,25,0.2,SP_O_function,1,97.2978602700198,90.33078880407125,3.053435114503813,0.1918974669275589,0,0.0,100,100,100,79.17305099987425
100,25,0.2,SP_O_function,2,90.23163240986902,76.93798449612403,7.538802660753873,0.5056838138975062,0,0.0,100,100,100,78.9558753001038
100,25,0.2,SP_O_function,3,95.52822591569094,88.34355828220859,5.443548387096783,0.3920415572200202,0,0.0,100,100,100,83.57593240006827
100,25,0.2,SP_O_function,4,87.4682083841366,77.03984819734345,9.607843137254903,1.2799874269074576,0,0.0,100,100,100,73.8433002999518
100,25,0.2,OC_old,0,94.63769630459254,80.49382716049382,16.049382716049394,1.8900050272760085,0,0.0,97,97,100,11.11317120003514
100,25,0.2,OC_old,1,97.68411889627988,91.91374663072776,7.182320441988949,0.6056127559597855,0,0.0,99,100,100,8.696995500009507
100,25,0.2,OC_old,2,90.8352923222813,78.03738317757009,21.26168224299066,4.597541009904793,0,0.0,98,99,100,8.237222600029781
100,25,0.2,OC_old,3,96.12294929155068,87.26851851851852,8.390022675736958,1.1417215945876087,0,0.0,99,100,100,11.233566999901086
100,25,0.2,OC_old,4,88.18297247473598,72.04301075268818,21.29032258064516,5.679055826926397,0,0.0,98,99,100,8.256436599884182
100,25,0.5,iterated_maximum_matching_unadjusted,0,95.89143135198594,86.6,6.800000000000011,0.2239339857307648,0,0.0,100,100,100,1.4334807000122964
100,25,0.5,iterated_maximum_matching_unadjusted,1,98.30663746554572,93.24324324324324,0.7058823529411598,0.0094007439041189,0,0.0,100,100,100,1.6802485000807792
100,25,0.5,iterated_maximum_matching_unadjusted,2,92.55965082803944,76.79856115107914,5.57553956834532,0.2369278402326352,0,0.0,100,100,100,1.4136107000522316
100,25,0.5,iterated_maximum_matching_unadjusted,3,96.80211173102288,88.4990253411306,4.651162790697683,0.1442632049926042,0,0.0,100,100,100,1.5096293000970036
100,25,0.5,iterated_maximum_matching_unadjusted,4,90.7649249495836,77.2893772893773,15.384615384615373,0.849348298248148,0,0.0,100,100,100,1.5619281001854688
100,25,0.5,iterated_maximum_matching_adjusted,0,95.89143135198594,86.6,6.800000000000011,0.2239339857307648,0,0.0,100,100,100,1.5243232001084834
100,25,0.5,iterated_maximum_matching_adjusted,1,98.30663746554572,93.24324324324324,0.7058823529411598,0.0094007439041189,0,0.0,100,100,100,1.6017273000907153
100,25,0.5,iterated_maximum_matching_adjusted,2,92.55965082803944,76.79856115107914,5.57553956834532,0.2369278402326352,0,0.0,100,100,100,1.587770099984482
100,25,0.5,iterated_maximum_matching_adjusted,3,96.80211173102288,88.4990253411306,4.651162790697683,0.1442632049926042,0,0.0,100,100,100,1.5713722999207675
100,25,0.5,iterated_maximum_matching_adjusted,4,90.7649249495836,77.2893772893773,15.384615384615373,0.849348298248148,0,0.0,100,100,100,1.540096800075844
100,25,0.5,TTC_function,0,95.79469213398878,83.77192982456141,6.800000000000011,0.4648780012023641,0,0.0,100,100,100,0.190126100089401
100,25,0.5,TTC_function,1,98.1673386022095,90.80188679245283,1.8867924528301927,0.0636338206554309,0,0.0,100,100,100,0.1924806998576969
100,25,0.5,TTC_function,2,92.48703841040384,76.79856115107914,9.395973154362425,0.5673081464125447,0,0.0,100,100,100,0.2062472999095916
100,25,0.5,TTC_function,3,96.6921392150468,87.52642706131078,5.139186295503208,0.1837892910002646,0,0.0,100,100,100,0.200936600100249
100,25,0.5,TTC_function,4,90.5475568340404,77.2893772893773,15.384615384615373,1.046510582220875,0,0.0,100,100,100,0.1996800999622792
100,25,0.5,SP_function,0,95.56205229654655,86.8421052631579,2.8508771929824377,0.0963730638282918,0,0.0,100,100,100,0.1585694998502731
100,25,0.5,SP_function,1,98.09366631414794,91.0377358490566,2.364066193853418,0.0741213618265234,0,0.0,100,100,100,0.1680016000755131
100,25,0.5,SP_function,2,92.01848852393046,78.05755395683454,9.395973154362425,0.5111226824629697,0,0.0,100,100,100,0.1560692999046296
100,25,0.5,SP_function,3,96.57387630061864,89.2,3.426124197002153,0.1498226284654677,0,0.0,100,100,100,0.1395841999910771
100,25,0.5,SP_function,4,89.92612766765919,74.13509060955519,8.423326133909285,0.8254222912050446,0,0.0,100,100,100,0.1462622999679297
100,25,0.5,TTC_O_function,0,95.88626619185474,86.6,6.800000000000011,0.2609873870110579,0,0.0,100,100,100,46.06690960004926
100,25,0.5,TTC_O_function,1,98.28559507332562,93.24324324324324,0.7058823529411598,0.0070588235294115,0,0.0,100,100,100,47.748194500105456
100,25,0.5,TTC_O_function,2,92.5309133964234,76.79856115107914,5.57553956834532,0.313621029110747,0,0.0,100,100,100,43.63067839993164
100,25,0.5,TTC_O_function,3,96.7805885042034,90.52224371373308,4.651162790697683,0.1149848809774381,0,0.0,100,100,100,51.00199589994736
100,25,0.5,TTC_O_function,4,90.77853208114722,77.2893772893773,15.384615384615373,0.8228857661885318,0,0.0,100,100,100,43.99847779981792
100,25,0.5,SP_O_function,0,95.88130255152916,86.6,6.800000000000011,0.2444890524721627,0,0.0,100,100,100,67.66325980005786
100,25,0.5,SP_O_function,1,98.30005626276828,93.24324324324324,0.7058823529411598,0.0070588235294115,0,0.0,100,100,100,87.67175210011192
100,25,0.5,SP_O_function,2,92.54279263682548,76.79856115107914,5.57553956834532,0.2630984358906101,0,0.0,100,100,100,78.34732829988934
100,25,0.5,SP_O_function,3,96.78084149262916,90.52224371373308,4.651162790697683,0.1313447991778471,0,0.0,100,100,100,84.37056780001149
100,25,0.5,SP_O_function,4,90.77933945327652,77.2893772893773,15.384615384615373,0.8389950750475448,0,0.0,100,100,100,52.93012210004963
100,25,0.5,OC_old,0,96.34339595394924,82.9683698296837,13.381995133819956,0.7427032377619391,0,0.0,98,99,100,3.811432900140062
100,25,0.5,OC_old,1,98.59320960744569,94.33106575963718,3.2581453634085165,0.1511501664948974,0,0.0,99,100,100,4.026322399964556
100,25,0.5,OC_old,2,93.20222579115487,81.81818181818183,16.36363636363636,1.8955826619520693,0,0.0,100,100,100,3.031048899982125
100,25,0.5,OC_old,3,97.3140807192432,88.66666666666667,6.487695749440718,0.5923914846168585,0,0.0,100,100,100,3.827265999978408
100,25,0.5,OC_old,4,91.3730834137851,77.33333333333333,17.142857142857153,2.995946180670539,0,0.0,100,100,100,3.1456342998426408
100,25,0.8,iterated_maximum_matching_unadjusted,0,96.98394728405955,88.2466281310212,4.780114722753353,0.1521221377603674,0,0.0,100,100,100,0.5010945999529213
100,25,0.8,iterated_maximum_matching_unadjusted,1,98.82999517776794,94.37229437229438,0.2320185614849208,0.0023201856148492,0,0.0,100,100,100,0.5718108001165092
100,25,0.8,iterated_maximum_matching_unadjusted,2,94.20401808401398,81.57453936348409,7.261410788381752,0.2656048411525112,0,0.0,100,100,100,0.5609048998448998
100,25,0.8,iterated_maximum_matching_unadjusted,3,97.63804896875872,91.05839416058394,3.308823529411754,0.0976493480586206,0,0.0,100,100,100,0.5447605000808835
100,25,0.8,iterated_maximum_matching_unadjusted,4,92.8862710310011,78.49462365591397,14.81481481481481,0.6502878195397206,0,0.0,100,100,100,0.5059104999527335
100,25,0.8,iterated_maximum_matching_adjusted,0,96.98394728405955,88.2466281310212,4.780114722753353,0.1521221377603674,0,0.0,100,100,100,0.643841200042516
100,25,0.8,iterated_maximum_matching_adjusted,1,98.82999517776794,94.37229437229438,0.2320185614849208,0.0023201856148492,0,0.0,100,100,100,0.5859439999330789
100,25,0.8,iterated_maximum_matching_adjusted,2,94.20401808401398,81.57453936348409,7.261410788381752,0.2656048411525112,0,0.0,100,100,100,0.4951345999725163
100,25,0.8,iterated_maximum_matching_adjusted,3,97.63804896875872,91.05839416058394,3.308823529411754,0.0976493480586206,0,0.0,100,100,100,0.6282862001098692
100,25,0.8,iterated_maximum_matching_adjusted,4,92.8862710310011,78.49462365591397,14.81481481481481,0.6502878195397206,0,0.0,100,100,100,0.5833179000765085
100,25,0.8,TTC_function,0,96.8873263246875,87.279843444227,6.915887850467286,0.2101136480589278,0,0.0,100,100,100,0.0817270001862198
100,25,0.8,TTC_function,1,98.7886453612903,94.53681710213776,0.0,0.0,0,0.0,100,100,100,0.071353199891746
100,25,0.8,TTC_function,2,94.2639397432583,76.38190954773869,7.385229540918161,0.2838232849919842,0,0.0,100,100,100,0.0839524001348763
100,25,0.8,TTC_function,3,97.44478000519985,89.71428571428571,3.308823529411754,0.0942548568476856,0,0.0,100,100,100,0.0884777000173926
100,25,0.8,TTC_function,4,92.7213438534086,78.49462365591397,18.871252204585545,0.5732096400210058,0,0.0,100,100,100,0.0847287999931722
100,25,0.8,SP_function,0,96.69627357976756,88.2466281310212,1.2658227848101262,0.0207104989600739,0,0.0,100,100,100,0.0696324999444186
100,25,0.8,SP_function,1,98.68188108970926,91.52173913043478,0.4347826086956559,0.0043478260869565,0,0.0,100,100,100,0.0567649998702108
100,25,0.8,SP_function,2,93.97863727415746,76.38190954773869,7.261410788381752,0.3959221700066932,0,0.0,100,100,100,0.0652703000232577
100,25,0.8,SP_function,3,97.2614241738988,89.8876404494382,3.597122302158269,0.1265370542435303,0,0.0,100,100,100,0.0563357998616993
100,25,0.8,SP_function,4,92.14987951144148,74.02190923317684,6.732348111658453,0.3744450689289937,0,0.0,100,100,100,0.0546376998536288
100,25,0.8,TTC_O_function,0,97.00074826563542,87.4766355140187,6.915887850467286,0.1899430599917663,0,0.0,100,100,100,18.203512100037187
100,25,0.8,TTC_O_function,1,98.86940755561108,95.021645021645,0.0,0.0,0,0.0,100,100,100,18.20766199985519
100,25,0.8,TTC_O_function,2,94.20384724679415,82.6086956521739,7.261410788381752,0.2499711643126195,0,0.0,100,100,100,18.132519099861383
100,25,0.8,TTC_O_function,3,97.63861406289804,91.05839416058394,3.308823529411754,0.0652683956776682,0,0.0,100,100,100,20.61347099998966
100,25,0.8,TTC_O_function,4,92.88021987384744,78.49462365591397,14.81481481481481,0.6975053574823851,0,0.0,100,100,100,17.799119899980724
100,25,0.8,SP_O_function,0,97.00074826563542,87.4766355140187,6.915887850467286,0.1899430599917663,0,0.0,100,100,100,30.521167899947613
100,25,0.8,SP_O_function,1,98.86940755561108,95.021645021645,0.0,0.0,0,0.0,100,100,100,31.471882299985737
100,25,0.8,SP_O_function,2,94.20384724679415,82.6086956521739,7.261410788381752,0.2499711643126195,0,0.0,100,100,100,29.91952100000344
100,25,0.8,SP_O_function,3,97.63861406289804,91.05839416058394,3.308823529411754,0.0652683956776682,0,0.0,100,100,100,33.43317630002275
100,25,0.8,SP_O_function,4,92.88021987384744,78.49462365591397,14.81481481481481,0.6975053574823851,0,0.0,100,100,100,29.854206699877977
100,25,0.8,OC_old,0,97.39201328460494,85.13189448441247,10.79136690647482,0.3381216666946754,0,0.0,99,100,100,4.329650599975139
100,25,0.8,OC_old,1,99.08655942287326,94.14634146341464,3.41463414634147,0.0341463414634147,0,0.0,99,100,100,3.0443647999782115
100,25,0.8,OC_old,2,94.7843292738164,84.68271334792122,11.159737417943106,0.993723132432141,0,0.0,100,100,100,3.106126799946651
100,25,0.8,OC_old,3,98.03598740141824,89.48497854077253,4.670912951167736,0.2364967852874124,0,0.0,100,100,100,4.070291199954227
100,25,0.8,OC_old,4,93.41526417359748,75.74074074074075,20.185185185185176,1.766651489100469,0,0.0,100,100,100,4.039636900182813
100,25,1.0,iterated_maximum_matching_unadjusted,0,97.61375039627376,90.44862518089724,1.607142857142847,0.0445408078929817,0,0.0,100,100,100,0.6305535999126732
100,25,1.0,iterated_maximum_matching_unadjusted,1,99.09779033726468,94.8875255623722,0.0,0.0,0,0.0,100,100,100,0.5545062001328915
100,25,1.0,iterated_maximum_matching_unadjusted,2,94.94458395408108,81.51125401929261,9.55518945634266,0.3372281074640939,0,0.0,100,100,100,0.5862984000705183
100,25,1.0,iterated_maximum_matching_unadjusted,3,98.05369317134073,91.3884007029877,1.6574585635359114,0.0372451095726707,0,0.0,100,100,100,0.5202378001995385
100,25,1.0,iterated_maximum_matching_unadjusted,4,93.85980764751456,82.2262118491921,9.793814432989691,0.4812235094863192,0,0.0,100,100,100,0.5437516998499632
100,25,1.0,iterated_maximum_matching_adjusted,0,97.61375039627376,90.44862518089724,1.607142857142847,0.0445408078929817,0,0.0,100,100,100,0.588915599975735
100,25,1.0,iterated_maximum_matching_adjusted,1,99.09779033726468,94.8875255623722,0.0,0.0,0,0.0,100,100,100,0.5986113999970257
