num_of_agents,num_of_items,agent_capacity,supply_ratio,num_of_popular_items,mean_num_of_favorite_items,favorite_item_value_bounds,nonfavorite_item_value_bounds,algorithm,random_seed,solver,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,MOSEK,90.09383388,79.76190476,7.37527115,0.41715509,0,0.0,99,100,100,3.2689948
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,SCIP,90.09383388,79.76190476,7.37527115,0.41715509,0,0.0,99,100,100,3.6645582
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,XPRESS,90.09383388,79.76190476,7.37527115,0.41715509,0,0.0,99,100,100,3.3520295
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,CBC,90.37444171,76.75350701,3.607214429,0.160460174,0,0.0,100,100,100,3.246277
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,MOSEK,90.37444171,76.75350701,3.607214429,0.160460174,0,0.0,100,100,100,3.1701552
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,SCIP,90.37701515,76.75350701,3.607214429,0.181162817,0,0.0,100,100,100,3.8598965
100,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,XPRESS,90.37444171,76.75350701,3.607214429,0.160460174,0,0.0,100,100,100,3.2702478
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,14.1474344
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,22.6411326
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,45.8804713
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,XPRESS,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,41.2685748
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,94.45496091,85.35353535,13.13131313,0.193565805,0,0.0,100,100,100,39.4320899
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,94.45496091,85.35353535,13.13131313,0.193565805,0,0.0,100,100,100,40.4697141
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,94.43222521,85.35353535,13.13131313,0.19975231,0,0.0,100,100,100,46.9734461
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,XPRESS,94.43222521,85.35353535,13.13131313,0.19975231,0,0.0,100,100,100,41.6250891
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,41.5628717
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,40.8057253
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,48.5127669
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,XPRESS,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,40.827125
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,29.0468085
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,16.5402397
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,46.2332941
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,XPRESS,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,43.1600359
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,41.7788675
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,42.4402855
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,47.2262235
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,XPRESS,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,43.9889492
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,CBC,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,71.5275353
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,71.5964831
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,78.9756455
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,XPRESS,94.87226589,85.80931264,8.872901679,0.250340377,0,0.0,100,100,100,71.5797597
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,CBC,94.45496091,85.35353535,13.13131313,0.193565805,0,0.0,100,100,100,72.2123303
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,94.45496091,85.35353535,13.13131313,0.193565805,0,0.0,100,100,100,70.5345017
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,94.43222521,85.35353535,13.13131313,0.19975231,0,0.0,100,100,100,80.4404973
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,XPRESS,94.43222521,85.35353535,13.13131313,0.19975231,0,0.0,100,100,100,70.8376318
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,CBC,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,72.0555594
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,71.4737271
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,83.2717734
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,XPRESS,94.58562636,86.49425287,2.873563218,0.114588783,0,0.0,100,100,100,69.0375668
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,CBC,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,71.6090886
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,MOSEK,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,71.3492217
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,SCIP,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,81.1897449
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,XPRESS,94.20306723,80.99173554,10.58495822,0.282349495,0,0.0,100,100,100,70.8838897
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,CBC,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,71.3023066
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,MOSEK,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,70.8198951
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,SCIP,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,79.0400212
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,XPRESS,94.46795618,83.6492891,6.648199446,0.179446699,0,0.0,100,100,100,71.7842243
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,CBC,94.77338658,82.14285714,9.375,0.320409859,0,0.0,100,100,100,10.0765225
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,MOSEK,94.77338658,82.14285714,9.375,0.320409859,0,0.0,100,100,100,10.9041744
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,SCIP,94.77338658,82.14285714,9.375,0.320409859,0,0.0,100,100,100,11.9161698
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,XPRESS,94.77338658,82.14285714,9.375,0.320409859,0,0.0,100,100,100,10.519958
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,CBC,94.49339538,85.35353535,13.13131313,0.375894359,0,0.0,99,100,100,9.191569
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,MOSEK,94.49339538,85.35353535,13.13131313,0.375894359,0,0.0,99,100,100,10.7925098
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,SCIP,94.49339538,85.35353535,13.13131313,0.375894359,0,0.0,99,100,100,11.5342746
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,XPRESS,94.49339538,85.35353535,13.13131313,0.375894359,0,0.0,99,100,100,10.5449395
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,CBC,94.48435978,84.15417559,2.873563218,0.135081719,0,0.0,100,100,100,10.3181857
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,MOSEK,94.48353459,84.15417559,6.649616368,0.201577883,0,0.0,100,100,100,9.3872916
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,SCIP,94.48353459,84.15417559,6.649616368,0.201577883,0,0.0,100,100,100,11.6931561
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,XPRESS,94.48435978,84.15417559,2.873563218,0.135081719,0,0.0,100,100,100,10.5435563
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,CBC,94.23527089,80.99173554,10.58495822,0.523278897,0,0.0,100,100,100,10.1688803
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,MOSEK,94.23527089,80.99173554,10.58495822,0.523278897,0,0.0,100,100,100,10.2419712
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,SCIP,94.23527089,80.99173554,10.58495822,0.523278897,0,0.0,100,100,100,11.5879655
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,XPRESS,94.23527089,80.99173554,10.58495822,0.523278897,0,0.0,100,100,100,10.5701365
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,CBC,94.44731882,81.77458034,12.23021583,0.357367042,0,0.0,99,100,100,10.6803346
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,MOSEK,94.45610489,81.77458034,12.23021583,0.366322266,0,0.0,99,100,100,10.3504883
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,SCIP,94.45599668,81.77458034,12.23021583,0.35484815,0,0.0,99,100,100,11.3627589
100,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,XPRESS,94.45101319,81.77458034,12.23021583,0.369488254,0,0.0,99,100,100,9.8278726
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,41.9810033
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,41.193344
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,47.1519928
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,XPRESS,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,43.3635563
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,41.3157941
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,41.7629904
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,47.7125572
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,XPRESS,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,42.6550741
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,41.8517863
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,41.9847572
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,46.4650051
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,XPRESS,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,43.0142232
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,41.5196298
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,40.9072619
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,46.4852244
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,XPRESS,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,42.6291557
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,42.0419911
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,42.2714073
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,46.6779577
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,XPRESS,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,42.1180327
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,0,CBC,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,71.7455102
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,71.0013642
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,79.1232489
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,0,XPRESS,87.66525634,71.48514851,10.16548463,0.377183481,0,0.0,100,100,100,70.5368796
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,1,CBC,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,71.7762192
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,70.9157908
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,79.0301642
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,1,XPRESS,87.30170384,74.7706422,6.021505376,0.222905568,0,0.0,100,100,100,71.1270312
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,2,CBC,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,71.2646078
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,64.594438
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,31.1076387
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,2,XPRESS,86.92806198,72.13114754,5.275779376,0.363982763,0,0.0,100,100,100,22.4051885
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,3,CBC,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,25.9863391
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,3,MOSEK,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,25.3857277
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,3,SCIP,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,27.7394704
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,3,XPRESS,86.98588838,77.47368421,6.166219839,0.393800592,0,0.0,100,100,100,26.0142025
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,4,CBC,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,27.0846981
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,4,MOSEK,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,37.5935174
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,4,SCIP,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,33.3090631
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",SP_O_function,4,XPRESS,87.37851054,73.84615385,9.836065574,0.466422469,0,0.0,100,100,100,29.0419247
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,0,CBC,87.95572369,75.82159624,8.4,0.554074979,0,0.0,100,100,100,4.0382714
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,0,MOSEK,87.95572369,75.82159624,8.4,0.554074979,0,0.0,100,100,100,4.1849544
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,0,SCIP,87.95572369,75.82159624,8.4,0.554074979,0,0.0,100,100,100,4.5364665
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,0,XPRESS,87.95572369,75.82159624,8.4,0.554074979,0,0.0,100,100,100,4.3328551
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,1,CBC,87.40626971,74.7706422,11.15879828,0.350310268,0,0.0,100,100,100,4.1371959
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,1,MOSEK,87.40626971,74.7706422,11.15879828,0.350310268,0,0.0,100,100,100,4.2511629
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,1,SCIP,87.40626971,74.7706422,11.15879828,0.350310268,0,0.0,100,100,100,9.6639448
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,1,XPRESS,87.40626971,74.7706422,11.15879828,0.350310268,0,0.0,100,100,100,3.2348757
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,2,CBC,86.88649934,71.18644068,15.8836689,0.840326494,0,0.0,100,100,100,4.0758383
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,2,MOSEK,86.88649934,71.18644068,15.8836689,0.840326494,0,0.0,100,100,100,4.7538672
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,2,SCIP,86.88649934,71.18644068,15.8836689,0.840326494,0,0.0,100,100,100,4.4972982
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,2,XPRESS,86.88649934,71.18644068,15.8836689,0.840326494,0,0.0,100,100,100,4.0042866
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,3,CBC,87.06158002,72.34567901,20.24691358,1.242581627,0,0.0,100,100,100,4.1821309
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,3,MOSEK,87.06158002,72.34567901,20.24691358,1.242581627,0,0.0,100,100,100,4.7644266
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,3,SCIP,87.06158002,72.34567901,20.24691358,1.242581627,0,0.0,100,100,100,5.1292627
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,3,XPRESS,87.06158002,72.34567901,20.24691358,1.242581627,0,0.0,100,100,100,4.5599914
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,4,CBC,87.40709357,76.03686636,10.36866359,0.667328935,0,0.0,100,100,100,8.743965
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,4,MOSEK,87.40709357,76.03686636,10.36866359,0.667328935,0,0.0,100,100,100,7.7187401
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,4,SCIP,87.40709357,76.03686636,10.36866359,0.667328935,0,0.0,100,100,100,8.9233525
100,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",OC_function,4,XPRESS,87.40709357,76.03686636,10.36866359,0.667328935,0,0.0,100,100,100,8.5284978
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,98.59679557,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,30.8996577
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,98.59679557,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,23.9903293
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,98.60631989,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,30.3671487
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,XPRESS,98.60631989,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,21.9723624
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,98.88658882,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,22.4810036
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,98.88678609,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,23.8328755
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,98.88658882,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,21.1461261
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,XPRESS,98.88678609,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,19.2975453
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,99.00161939,93.07282416,4.358974359,0.056247971,0,0.0,100,100,100,18.0731313
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,99.00161939,93.07282416,4.358974359,0.056247971,0,0.0,100,100,100,21.7537547
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,99.00408486,93.07282416,1.265822785,0.012658228,0,0.0,100,100,100,21.5427603
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,XPRESS,99.00408486,93.07282416,1.265822785,0.012658228,0,0.0,100,100,100,18.9280138
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,98.85092262,88.31775701,6.138107417,0.061381074,0,0.0,100,100,100,19.2709174
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,98.85979567,88.31775701,6.138107417,0.061381074,0,0.0,100,100,100,18.3402768
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,98.8485446,88.31775701,6.138107417,0.061381074,0,0.0,100,100,100,21.0702132
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,XPRESS,98.85508524,88.31775701,6.138107417,0.061381074,0,0.0,100,100,100,21.9732413
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,98.55846069,89.95327103,5.394190871,0.152896141,0,0.0,100,100,100,18.1930564
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,98.55846069,89.95327103,5.394190871,0.152896141,0,0.0,100,100,100,17.287343
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,98.55846069,89.95327103,5.394190871,0.152896141,0,0.0,100,100,100,23.0584431
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,XPRESS,98.55846069,89.95327103,5.394190871,0.152896141,0,0.0,100,100,100,23.8578212
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,CBC,98.59679557,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,30.2314949
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,98.59679557,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,30.3971143
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,98.60631989,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,39.8055636
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,XPRESS,98.60631989,89.74358974,4.514672686,0.067534787,0,0.0,100,100,100,30.8205791
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,CBC,98.88658882,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,32.5736473
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,98.88678609,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,30.9827253
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,98.88658882,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,40.5963975
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,XPRESS,98.88678609,93.40974212,0.240963855,0.002409639,0,0.0,100,100,100,34.5800924
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,CBC,99.00161939,93.07282416,4.358974359,0.056247971,0,0.0,100,100,100,34.8059825
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,99.00161939,93.07282416,4.358974359,0.056247971,0,0.0,100,100,100,33.0079233
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,99.00408486,93.07282416,1.265822785,0.012658228,0,0.0,100,100,100,35.6392063
100,25,5,1.5,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,XPRESS,99.00408486,93.07282416,1.265822785,0.012658228,0,0.0,100,100,100,31.9200098
