num_of_agents,num_of_items,value_noise_ratio,delta,epsilon,t,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
10,4,1,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.007018999895080924
10,4,1,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.006476899841800332
10,4,1,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.00716489995829761
10,4,1,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004603800131008029
10,4,1,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.006227100035175681
10,4,1,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004741800017654896
10,4,1,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0046537998132407665
10,4,1,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004868800053372979
10,4,1,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004657200071960688
10,4,1,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.00668909982778132
10,4,1,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0032760000322014093
10,4,1,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.003268799977377057
10,4,1,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0032802000641822815
10,4,1,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.009214199846610427
10,4,1,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004630000097677112
10,4,1,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0056536998599767685
10,4,1,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004385299980640411
10,4,1,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.004806499928236008
10,4,1,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.011299399891868234
10,4,1,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.005462799919769168
10,4,1,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.007997600128874183
10,4,1,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.007817500038072467
10,4,1,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013028000015765429
10,4,1,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0076409000903368
10,8,0,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02939240005798638
10,8,0,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013531399890780449
10,8,0,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017314399825409055
10,8,0,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.025747100124135613
10,8,0,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018377200001850724
10,8,0,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.021142099983990192
10,8,0,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011141099967062473
10,8,0,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022580199874937534
10,8,0,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019192999927327037
10,8,0,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018874499946832657
10,8,0,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018064299831166863
10,8,0,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019905799999833107
10,8,0,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022401300026103854
10,8,0,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017194899963214993
10,8,0,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018354900181293488
10,8,0,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012969800038263202
10,8,0,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017295800149440765
10,8,0,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.027662500040605664
10,8,0,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017033900134265423
10,8,0,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01607870007865131
10,8,0,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012559899827465415
10,8,0,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012389999814331532
10,8,0,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01475199987180531
10,8,0,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014076199848204851
10,8,0,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01095789996907115
10,8,0,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.028747699921950698
10,8,0,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01777960010804236
10,8,0,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.03075120016001165
10,8,0,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013437699992209673
10,8,0,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014968000119552016
10,8,0,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015015200013294816
10,8,0,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011818799888715148
10,8,0,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019936199998483062
10,8,0,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009313900023698807
10,8,0,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017078400123864412
10,8,0,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01532109989784658
10,8,0,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014884799951687455
10,8,0,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008973599877208471
10,8,0,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01616969984024763
10,8,0,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009921499993652105
10,8,0,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014599999878555536
10,8,0,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01791809988208115
10,8,0,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019455999834463
10,8,0,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018205400090664625
10,8,0,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0172369999345392
10,8,0,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016002099961042404
10,8,0,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010379800107330084
10,8,0,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.007918999996036291
10,8,0,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012496900046244264
10,8,0,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015181099995970726
10,8,0,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01605190010741353
10,8,0,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013352500041946769
10,8,0,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010625000111758709
10,8,0,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009961500065401196
10,8,0,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011392399901524186
10,8,0,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01655689999461174
10,8,0,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01589650008827448
10,8,0,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.020482499850913882
10,8,0,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02988109993748367
10,8,0,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.033926700009033084
10,8,0,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.058614599984139204
10,8,0,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.034695199923589826
10,8,0,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.041411600075662136
10,8,0,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.12443589977920055
10,8,0,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.023038000101223588
10,8,0,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01819119998253882
10,8,0,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.023091499926522374
10,8,0,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0169064998626709
10,8,0,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.028118700021877885
10,8,0,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012074900092557073
10,8,0,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013972099870443344
10,8,0,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017659900011494756
10,8,0,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015100500080734491
10,8,0,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022128500044345856
10,8,0,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01890799985267222
10,8,0,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012290999991819263
10,8,0,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02108660014346242
10,8,0,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01435990002937615
10,8,0,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022289299871772528
10,8,0,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01144860009662807
10,8,0,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01487069996073842
10,8,0,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.026086099911481142
10,8,0,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012458400102332234
10,8,0,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014235399896278977
10,8,0,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01183390012010932
10,8,0,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01864879997447133
10,8,0,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012719199992716312
10,8,0,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009241699939593673
10,8,0,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010437600081786513
10,8,0,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01186019997112453
10,8,0,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010945799993351102
10,8,0,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012724499916657805
10,8,0,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017358799930661917
10,8,0,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01117440010420978
10,8,0,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01386200007982552
10,8,0,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022645399905741215
10,8,0,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010118300095200539
10,8,0,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011427800171077251
10,8,0,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011896000010892749
10,8,0,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013184099923819304
10,8,0,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015022600069642067
10,8,0,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010010800091549754
10,8,0,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012369300005957484
10,8,0,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012626300100237131
10,8,0,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012287199962884188
10,8,0,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016512500122189522
10,8,0,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010639599990099669
10,8,0,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009753900114446878
10,8,0,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008258000016212463
10,8,0,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010766400024294853
10,8,0,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008694199845194817
10,8,0,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012674300000071526
10,8,0,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.00852370006032288
10,8,0,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.023358199978247285
10,8,0,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011526900110766292
10,8,0,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012696200050413609
10,8,0,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01732470002025366
10,8,0,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012848899932578206
10,8,0,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012704199878498912
10,8,0,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01854089996777475
10,8,0,0.34,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010178499855101109
10,8,0,0.34,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.020731900120154023
10,8,0,0.34,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012718999991193414
10,8,0,0.34,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.007969199912622571
10,8,0,0.34,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015219300054013729
10,8,0,0.34,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014616899890825152
10,8,0,0.34,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014286299934610724
10,8,0,0.34,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013430099934339523
10,8,0,0.34,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012383899884298444
10,8,0,0.34,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011726299999281764
10,8,0,0.34,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014406400034204125
10,8,0,0.34,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008407499874010682
10,8,0,0.34,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008050500182434916
10,8,0,0.34,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010140300029888749
10,8,0,0.34,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019767899997532368
10,8,0,0.34,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010961899999529123
10,8,0,0.34,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01002599997445941
10,8,0,0.34,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015037300065159798
10,8,0,0.34,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.007556699914857745
