equal_capacities,category_count,item_capacity_bounds,random_seed_num,num_of_agents,num_of_items,algorithm,allocation,runtime
True,1,1,0,1000,1,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set(), 'Agent99': set(), 'Agent100': set(), 'Agent101': set(), 'Agent102': set(), 'Agent103': set(), 'Agent104': set(), 'Agent105': set(), 'Agent106': set(), 'Agent107': set(), 'Agent108': set(), 'Agent109': set(), 'Agent110': set(), 'Agent111': set(), 'Agent112': set(), 'Agent113': set(), 'Agent114': set(), 'Agent115': set(), 'Agent116': set(), 'Agent117': set(), 'Agent118': set(), 'Agent119': set(), 'Agent120': set(), 'Agent121': set(), 'Agent122': set(), 'Agent123': set(), 'Agent124': set(), 'Agent125': set(), 'Agent126': set(), 'Agent127': set(), 'Agent128': set(), 'Agent129': set(), 'Agent130': set(), 'Agent131': set(), 'Agent132': set(), 'Agent133': set(), 'Agent134': set(), 'Agent135': set(), 'Agent136': set(), 'Agent137': set(), 'Agent138': set(), 'Agent139': set(), 'Agent140': set(), 'Agent141': set(), 'Agent142': set(), 'Agent143': set(), 'Agent144': set(), 'Agent145': set(), 'Agent146': set(), 'Agent147': set(), 'Agent148': set(), 'Agent149': set(), 'Agent150': set(), 'Agent151': set(), 'Agent152': set(), 'Agent153': set(), 'Agent154': set(), 'Agent155': set(), 'Agent156': set(), 'Agent157': set(), 'Agent158': set(), 'Agent159': set(), 'Agent160': set(), 'Agent161': set(), 'Agent162': set(), 'Agent163': set(), 'Agent164': set(), 'Agent165': set(), 'Agent166': set(), 'Agent167': set(), 'Agent168': set(), 'Agent169': set(), 'Agent170': set(), 'Agent171': set(), 'Agent172': set(), 'Agent173': set(), 'Agent174': set(), 'Agent175': set(), 'Agent176': set(), 'Agent177': set(), 'Agent178': set(), 'Agent179': set(), 'Agent180': set(), 'Agent181': set(), 'Agent182': set(), 'Agent183': set(), 'Agent184': set(), 'Agent185': set(), 'Agent186': set(), 'Agent187': set(), 'Agent188': set(), 'Agent189': set(), 'Agent190': set(), 'Agent191': set(), 'Agent192': set(), 'Agent193': set(), 'Agent194': set(), 'Agent195': set(), 'Agent196': set(), 'Agent197': set(), 'Agent198': set(), 'Agent199': set(), 'Agent200': set(), 'Agent201': set(), 'Agent202': set(), 'Agent203': set(), 'Agent204': set(), 'Agent205': set(), 'Agent206': set(), 'Agent207': set(), 'Agent208': set(), 'Agent209': set(), 'Agent210': set(), 'Agent211': set(), 'Agent212': set(), 'Agent213': set(), 'Agent214': set(), 'Agent215': set(), 'Agent216': set(), 'Agent217': set(), 'Agent218': set(), 'Agent219': set(), 'Agent220': set(), 'Agent221': set(), 'Agent222': set(), 'Agent223': set(), 'Agent224': set(), 'Agent225': set(), 'Agent226': set(), 'Agent227': set(), 'Agent228': set(), 'Agent229': set(), 'Agent230': set(), 'Agent231': set(), 'Agent232': set(), 'Agent233': set(), 'Agent234': set(), 'Agent235': set(), 'Agent236': set(), 'Agent237': set(), 'Agent238': set(), 'Agent239': set(), 'Agent240': set(), 'Agent241': set(), 'Agent242': set(), 'Agent243': set(), 'Agent244': set(), 'Agent245': set(), 'Agent246': set(), 'Agent247': set(), 'Agent248': set(), 'Agent249': set(), 'Agent250': set(), 'Agent251': set(), 'Agent252': set(), 'Agent253': set(), 'Agent254': set(), 'Agent255': set(), 'Agent256': set(), 'Agent257': set(), 'Agent258': set(), 'Agent259': set(), 'Agent260': set(), 'Agent261': set(), 'Agent262': set(), 'Agent263': set(), 'Agent264': set(), 'Agent265': set(), 'Agent266': set(), 'Agent267': {'m1'}, 'Agent268': set(), 'Agent269': set(), 'Agent270': set(), 'Agent271': set(), 'Agent272': set(), 'Agent273': set(), 'Agent274': set(), 'Agent275': set(), 'Agent276': set(), 'Agent277': set(), 'Agent278': set(), 'Agent279': set(), 'Agent280': set(), 'Agent281': set(), 'Agent282': set(), 'Agent283': set(), 'Agent284': set(), 'Agent285': set(), 'Agent286': set(), 'Agent287': set(), 'Agent288': set(), 'Agent289': set(), 'Agent290': set(), 'Agent291': set(), 'Agent292': set(), 'Agent293': set(), 'Agent294': set(), 'Agent295': set(), 'Agent296': set(), 'Agent297': set(), 'Agent298': set(), 'Agent299': set(), 'Agent300': set(), 'Agent301': set(), 'Agent302': set(), 'Agent303': set(), 'Agent304': set(), 'Agent305': set(), 'Agent306': set(), 'Agent307': set(), 'Agent308': set(), 'Agent309': set(), 'Agent310': set(), 'Agent311': set(), 'Agent312': set(), 'Agent313': set(), 'Agent314': set(), 'Agent315': set(), 'Agent316': set(), 'Agent317': set(), 'Agent318': set(), 'Agent319': set(), 'Agent320': set(), 'Agent321': set(), 'Agent322': set(), 'Agent323': set(), 'Agent324': set(), 'Agent325': set(), 'Agent326': set(), 'Agent327': set(), 'Agent328': set(), 'Agent329': set(), 'Agent330': set(), 'Agent331': set(), 'Agent332': set(), 'Agent333': set(), 'Agent334': set(), 'Agent335': set(), 'Agent336': set(), 'Agent337': set(), 'Agent338': set(), 'Agent339': set(), 'Agent340': set(), 'Agent341': set(), 'Agent342': set(), 'Agent343': set(), 'Agent344': set(), 'Agent345': set(), 'Agent346': set(), 'Agent347': set(), 'Agent348': set(), 'Agent349': set(), 'Agent350': set(), 'Agent351': set(), 'Agent352': set(), 'Agent353': set(), 'Agent354': set(), 'Agent355': set(), 'Agent356': set(), 'Agent357': set(), 'Agent358': set(), 'Agent359': set(), 'Agent360': set(), 'Agent361': set(), 'Agent362': set(), 'Agent363': set(), 'Agent364': set(), 'Agent365': set(), 'Agent366': set(), 'Agent367': set(), 'Agent368': set(), 'Agent369': set(), 'Agent370': set(), 'Agent371': set(), 'Agent372': set(), 'Agent373': set(), 'Agent374': set(), 'Agent375': set(), 'Agent376': set(), 'Agent377': set(), 'Agent378': set(), 'Agent379': set(), 'Agent380': set(), 'Agent381': set(), 'Agent382': set(), 'Agent383': set(), 'Agent384': set(), 'Agent385': set(), 'Agent386': set(), 'Agent387': set(), 'Agent388': set(), 'Agent389': set(), 'Agent390': set(), 'Agent391': set(), 'Agent392': set(), 'Agent393': set(), 'Agent394': set(), 'Agent395': set(), 'Agent396': set(), 'Agent397': set(), 'Agent398': set(), 'Agent399': set(), 'Agent400': set(), 'Agent401': set(), 'Agent402': set(), 'Agent403': set(), 'Agent404': set(), 'Agent405': set(), 'Agent406': set(), 'Agent407': set(), 'Agent408': set(), 'Agent409': set(), 'Agent410': set(), 'Agent411': set(), 'Agent412': set(), 'Agent413': set(), 'Agent414': set(), 'Agent415': set(), 'Agent416': set(), 'Agent417': set(), 'Agent418': set(), 'Agent419': set(), 'Agent420': set(), 'Agent421': set(), 'Agent422': set(), 'Agent423': set(), 'Agent424': set(), 'Agent425': set(), 'Agent426': set(), 'Agent427': set(), 'Agent428': set(), 'Agent429': set(), 'Agent430': set(), 'Agent431': set(), 'Agent432': set(), 'Agent433': set(), 'Agent434': set(), 'Agent435': set(), 'Agent436': set(), 'Agent437': set(), 'Agent438': set(), 'Agent439': set(), 'Agent440': set(), 'Agent441': set(), 'Agent442': set(), 'Agent443': set(), 'Agent444': set(), 'Agent445': set(), 'Agent446': set(), 'Agent447': set(), 'Agent448': set(), 'Agent449': set(), 'Agent450': set(), 'Agent451': set(), 'Agent452': set(), 'Agent453': set(), 'Agent454': set(), 'Agent455': set(), 'Agent456': set(), 'Agent457': set(), 'Agent458': set(), 'Agent459': set(), 'Agent460': set(), 'Agent461': set(), 'Agent462': set(), 'Agent463': set(), 'Agent464': set(), 'Agent465': set(), 'Agent466': set(), 'Agent467': set(), 'Agent468': set(), 'Agent469': set(), 'Agent470': set(), 'Agent471': set(), 'Agent472': set(), 'Agent473': set(), 'Agent474': set(), 'Agent475': set(), 'Agent476': set(), 'Agent477': set(), 'Agent478': set(), 'Agent479': set(), 'Agent480': set(), 'Agent481': set(), 'Agent482': set(), 'Agent483': set(), 'Agent484': set(), 'Agent485': set(), 'Agent486': set(), 'Agent487': set(), 'Agent488': set(), 'Agent489': set(), 'Agent490': set(), 'Agent491': set(), 'Agent492': set(), 'Agent493': set(), 'Agent494': set(), 'Agent495': set(), 'Agent496': set(), 'Agent497': set(), 'Agent498': set(), 'Agent499': set(), 'Agent500': set(), 'Agent501': set(), 'Agent502': set(), 'Agent503': set(), 'Agent504': set(), 'Agent505': set(), 'Agent506': set(), 'Agent507': set(), 'Agent508': set(), 'Agent509': set(), 'Agent510': set(), 'Agent511': set(), 'Agent512': set(), 'Agent513': set(), 'Agent514': set(), 'Agent515': set(), 'Agent516': set(), 'Agent517': set(), 'Agent518': set(), 'Agent519': set(), 'Agent520': set(), 'Agent521': set(), 'Agent522': set(), 'Agent523': set(), 'Agent524': set(), 'Agent525': set(), 'Agent526': set(), 'Agent527': set(), 'Agent528': set(), 'Agent529': set(), 'Agent530': set(), 'Agent531': set(), 'Agent532': set(), 'Agent533': set(), 'Agent534': set(), 'Agent535': set(), 'Agent536': set(), 'Agent537': set(), 'Agent538': set(), 'Agent539': set(), 'Agent540': set(), 'Agent541': set(), 'Agent542': set(), 'Agent543': set(), 'Agent544': set(), 'Agent545': set(), 'Agent546': set(), 'Agent547': set(), 'Agent548': set(), 'Agent549': set(), 'Agent550': set(), 'Agent551': set(), 'Agent552': set(), 'Agent553': set(), 'Agent554': set(), 'Agent555': set(), 'Agent556': set(), 'Agent557': set(), 'Agent558': set(), 'Agent559': set(), 'Agent560': set(), 'Agent561': set(), 'Agent562': set(), 'Agent563': set(), 'Agent564': set(), 'Agent565': set(), 'Agent566': set(), 'Agent567': set(), 'Agent568': set(), 'Agent569': set(), 'Agent570': set(), 'Agent571': set(), 'Agent572': set(), 'Agent573': set(), 'Agent574': set(), 'Agent575': set(), 'Agent576': set(), 'Agent577': set(), 'Agent578': set(), 'Agent579': set(), 'Agent580': set(), 'Agent581': set(), 'Agent582': set(), 'Agent583': set(), 'Agent584': set(), 'Agent585': set(), 'Agent586': set(), 'Agent587': set(), 'Agent588': set(), 'Agent589': set(), 'Agent590': set(), 'Agent591': set(), 'Agent592': set(), 'Agent593': set(), 'Agent594': set(), 'Agent595': set(), 'Agent596': set(), 'Agent597': set(), 'Agent598': set(), 'Agent599': set(), 'Agent600': set(), 'Agent601': set(), 'Agent602': set(), 'Agent603': set(), 'Agent604': set(), 'Agent605': set(), 'Agent606': set(), 'Agent607': set(), 'Agent608': set(), 'Agent609': set(), 'Agent610': set(), 'Agent611': set(), 'Agent612': set(), 'Agent613': set(), 'Agent614': set(), 'Agent615': set(), 'Agent616': set(), 'Agent617': set(), 'Agent618': set(), 'Agent619': set(), 'Agent620': set(), 'Agent621': set(), 'Agent622': set(), 'Agent623': set(), 'Agent624': set(), 'Agent625': set(), 'Agent626': set(), 'Agent627': set(), 'Agent628': set(), 'Agent629': set(), 'Agent630': set(), 'Agent631': set(), 'Agent632': set(), 'Agent633': set(), 'Agent634': set(), 'Agent635': set(), 'Agent636': set(), 'Agent637': set(), 'Agent638': set(), 'Agent639': set(), 'Agent640': set(), 'Agent641': set(), 'Agent642': set(), 'Agent643': set(), 'Agent644': set(), 'Agent645': set(), 'Agent646': set(), 'Agent647': set(), 'Agent648': set(), 'Agent649': set(), 'Agent650': set(), 'Agent651': set(), 'Agent652': set(), 'Agent653': set(), 'Agent654': set(), 'Agent655': set(), 'Agent656': set(), 'Agent657': set(), 'Agent658': set(), 'Agent659': set(), 'Agent660': set(), 'Agent661': set(), 'Agent662': set(), 'Agent663': set(), 'Agent664': set(), 'Agent665': set(), 'Agent666': set(), 'Agent667': set(), 'Agent668': set(), 'Agent669': set(), 'Agent670': set(), 'Agent671': set(), 'Agent672': set(), 'Agent673': set(), 'Agent674': set(), 'Agent675': set(), 'Agent676': set(), 'Agent677': set(), 'Agent678': set(), 'Agent679': set(), 'Agent680': set(), 'Agent681': set(), 'Agent682': set(), 'Agent683': set(), 'Agent684': set(), 'Agent685': set(), 'Agent686': set(), 'Agent687': set(), 'Agent688': set(), 'Agent689': set(), 'Agent690': set(), 'Agent691': set(), 'Agent692': set(), 'Agent693': set(), 'Agent694': set(), 'Agent695': set(), 'Agent696': set(), 'Agent697': set(), 'Agent698': set(), 'Agent699': set(), 'Agent700': set(), 'Agent701': set(), 'Agent702': set(), 'Agent703': set(), 'Agent704': set(), 'Agent705': set(), 'Agent706': set(), 'Agent707': set(), 'Agent708': set(), 'Agent709': set(), 'Agent710': set(), 'Agent711': set(), 'Agent712': set(), 'Agent713': set(), 'Agent714': set(), 'Agent715': set(), 'Agent716': set(), 'Agent717': set(), 'Agent718': set(), 'Agent719': set(), 'Agent720': set(), 'Agent721': set(), 'Agent722': set(), 'Agent723': set(), 'Agent724': set(), 'Agent725': set(), 'Agent726': set(), 'Agent727': set(), 'Agent728': set(), 'Agent729': set(), 'Agent730': set(), 'Agent731': set(), 'Agent732': set(), 'Agent733': set(), 'Agent734': set(), 'Agent735': set(), 'Agent736': set(), 'Agent737': set(), 'Agent738': set(), 'Agent739': set(), 'Agent740': set(), 'Agent741': set(), 'Agent742': set(), 'Agent743': set(), 'Agent744': set(), 'Agent745': set(), 'Agent746': set(), 'Agent747': set(), 'Agent748': set(), 'Agent749': set(), 'Agent750': set(), 'Agent751': set(), 'Agent752': set(), 'Agent753': set(), 'Agent754': set(), 'Agent755': set(), 'Agent756': set(), 'Agent757': set(), 'Agent758': set(), 'Agent759': set(), 'Agent760': set(), 'Agent761': set(), 'Agent762': set(), 'Agent763': set(), 'Agent764': set(), 'Agent765': set(), 'Agent766': set(), 'Agent767': set(), 'Agent768': set(), 'Agent769': set(), 'Agent770': set(), 'Agent771': set(), 'Agent772': set(), 'Agent773': set(), 'Agent774': set(), 'Agent775': set(), 'Agent776': set(), 'Agent777': set(), 'Agent778': set(), 'Agent779': set(), 'Agent780': set(), 'Agent781': set(), 'Agent782': set(), 'Agent783': set(), 'Agent784': set(), 'Agent785': set(), 'Agent786': set(), 'Agent787': set(), 'Agent788': set(), 'Agent789': set(), 'Agent790': set(), 'Agent791': set(), 'Agent792': set(), 'Agent793': set(), 'Agent794': set(), 'Agent795': set(), 'Agent796': set(), 'Agent797': set(), 'Agent798': set(), 'Agent799': set(), 'Agent800': set(), 'Agent801': set(), 'Agent802': set(), 'Agent803': set(), 'Agent804': set(), 'Agent805': set(), 'Agent806': set(), 'Agent807': set(), 'Agent808': set(), 'Agent809': set(), 'Agent810': set(), 'Agent811': set(), 'Agent812': set(), 'Agent813': set(), 'Agent814': set(), 'Agent815': set(), 'Agent816': set(), 'Agent817': set(), 'Agent818': set(), 'Agent819': set(), 'Agent820': set(), 'Agent821': set(), 'Agent822': set(), 'Agent823': set(), 'Agent824': set(), 'Agent825': set(), 'Agent826': set(), 'Agent827': set(), 'Agent828': set(), 'Agent829': set(), 'Agent830': set(), 'Agent831': set(), 'Agent832': set(), 'Agent833': set(), 'Agent834': set(), 'Agent835': set(), 'Agent836': set(), 'Agent837': set(), 'Agent838': set(), 'Agent839': set(), 'Agent840': set(), 'Agent841': set(), 'Agent842': set(), 'Agent843': set(), 'Agent844': set(), 'Agent845': set(), 'Agent846': set(), 'Agent847': set(), 'Agent848': set(), 'Agent849': set(), 'Agent850': set(), 'Agent851': set(), 'Agent852': set(), 'Agent853': set(), 'Agent854': set(), 'Agent855': set(), 'Agent856': set(), 'Agent857': set(), 'Agent858': set(), 'Agent859': set(), 'Agent860': set(), 'Agent861': set(), 'Agent862': set(), 'Agent863': set(), 'Agent864': set(), 'Agent865': set(), 'Agent866': set(), 'Agent867': set(), 'Agent868': set(), 'Agent869': set(), 'Agent870': set(), 'Agent871': set(), 'Agent872': set(), 'Agent873': set(), 'Agent874': set(), 'Agent875': set(), 'Agent876': set(), 'Agent877': set(), 'Agent878': set(), 'Agent879': set(), 'Agent880': set(), 'Agent881': set(), 'Agent882': set(), 'Agent883': set(), 'Agent884': set(), 'Agent885': set(), 'Agent886': set(), 'Agent887': set(), 'Agent888': set(), 'Agent889': set(), 'Agent890': set(), 'Agent891': set(), 'Agent892': set(), 'Agent893': set(), 'Agent894': set(), 'Agent895': set(), 'Agent896': set(), 'Agent897': set(), 'Agent898': set(), 'Agent899': set(), 'Agent900': set(), 'Agent901': set(), 'Agent902': set(), 'Agent903': set(), 'Agent904': set(), 'Agent905': set(), 'Agent906': set(), 'Agent907': set(), 'Agent908': set(), 'Agent909': set(), 'Agent910': set(), 'Agent911': set(), 'Agent912': set(), 'Agent913': set(), 'Agent914': set(), 'Agent915': set(), 'Agent916': set(), 'Agent917': set(), 'Agent918': set(), 'Agent919': set(), 'Agent920': set(), 'Agent921': set(), 'Agent922': set(), 'Agent923': set(), 'Agent924': set(), 'Agent925': set(), 'Agent926': set(), 'Agent927': set(), 'Agent928': set(), 'Agent929': set(), 'Agent930': set(), 'Agent931': set(), 'Agent932': set(), 'Agent933': set(), 'Agent934': set(), 'Agent935': set(), 'Agent936': set(), 'Agent937': set(), 'Agent938': set(), 'Agent939': set(), 'Agent940': set(), 'Agent941': set(), 'Agent942': set(), 'Agent943': set(), 'Agent944': set(), 'Agent945': set(), 'Agent946': set(), 'Agent947': set(), 'Agent948': set(), 'Agent949': set(), 'Agent950': set(), 'Agent951': set(), 'Agent952': set(), 'Agent953': set(), 'Agent954': set(), 'Agent955': set(), 'Agent956': set(), 'Agent957': set(), 'Agent958': set(), 'Agent959': set(), 'Agent960': set(), 'Agent961': set(), 'Agent962': set(), 'Agent963': set(), 'Agent964': set(), 'Agent965': set(), 'Agent966': set(), 'Agent967': set(), 'Agent968': set(), 'Agent969': set(), 'Agent970': set(), 'Agent971': set(), 'Agent972': set(), 'Agent973': set(), 'Agent974': set(), 'Agent975': set(), 'Agent976': set(), 'Agent977': set(), 'Agent978': set(), 'Agent979': set(), 'Agent980': set(), 'Agent981': set(), 'Agent982': set(), 'Agent983': set(), 'Agent984': set(), 'Agent985': set(), 'Agent986': set(), 'Agent987': set(), 'Agent988': set(), 'Agent989': set(), 'Agent990': set(), 'Agent991': set(), 'Agent992': set(), 'Agent993': set(), 'Agent994': set(), 'Agent995': set(), 'Agent996': set(), 'Agent997': set(), 'Agent998': set(), 'Agent999': set(), 'Agent1000': set()}",3.5485451230051694
