equal_capacities,category_count,item_capacity_bounds,random_seed_num,binary_valuations,num_of_agents,algorithm,allocation,runtime
True,1,1,0,True,96,iterated_priority_matching,"{'Agent1': {'m5'}, 'Agent2': {'m6'}, 'Agent3': {'m2'}, 'Agent4': {'m4'}, 'Agent5': {'m3'}, 'Agent6': {'m1'}, 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set()}",0.5588713069992082
True,1,1,0,True,97,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': {'m4'}, 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m6'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': {'m2'}, 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': {'m5'}, 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': {'m3'}, 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': {'m1'}, 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set()}",0.0387621890004084
True,1,1,0,True,97,capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': {'m4'}, 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m6'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': {'m2'}, 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': {'m5'}, 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': {'m3'}, 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': {'m1'}, 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set()}",0.0033156019999296
True,1,1,0,True,97,per_category_capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': {'m4'}, 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m6'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': {'m2'}, 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': {'m5'}, 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': {'m3'}, 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': {'m1'}, 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set()}",0.0382824849984899
True,1,1,0,True,97,iterated_priority_matching,"{'Agent1': {'m2'}, 'Agent2': {'m6'}, 'Agent3': {'m5'}, 'Agent4': {'m3'}, 'Agent5': {'m4'}, 'Agent6': {'m1'}, 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set()}",0.0777962269967247
True,1,1,0,True,98,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': {'m5'}, 'Agent22': set(), 'Agent23': {'m2'}, 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m1'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': {'m3'}, 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': {'m4'}, 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set()}",0.0396943129999272
True,1,1,0,True,98,capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': {'m5'}, 'Agent22': set(), 'Agent23': {'m2'}, 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m1'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': {'m3'}, 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': {'m4'}, 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set()}",0.0032530749995203
True,1,1,0,True,98,per_category_capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': {'m5'}, 'Agent22': set(), 'Agent23': {'m2'}, 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m1'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': {'m3'}, 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': {'m4'}, 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set()}",0.0390461850001884
True,1,1,0,True,98,iterated_priority_matching,"{'Agent1': {'m5'}, 'Agent2': {'m4'}, 'Agent3': {'m2'}, 'Agent4': {'m1'}, 'Agent5': set(), 'Agent6': set(), 'Agent7': {'m6'}, 'Agent8': {'m3'}, 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set()}",0.5156741520004289
True,1,1,0,True,99,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m6'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': {'m4'}, 'Agent44': {'m2'}, 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m1'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': {'m5'}, 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': {'m3'}, 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set(), 'Agent99': set()}",0.0404195929986599
True,1,1,0,True,99,capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m6'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': {'m4'}, 'Agent44': {'m2'}, 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m1'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': {'m5'}, 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': {'m3'}, 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set(), 'Agent99': set()}",0.0033871979976538
True,1,1,0,True,99,per_category_capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': {'m6'}, 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': {'m4'}, 'Agent44': {'m2'}, 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': {'m1'}, 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': {'m5'}, 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': {'m3'}, 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set(), 'Agent99': set()}",0.039503481999418
True,1,1,0,True,99,iterated_priority_matching,"{'Agent1': {'m4'}, 'Agent2': {'m5'}, 'Agent3': {'m2'}, 'Agent4': {'m1'}, 'Agent5': set(), 'Agent6': {'m6'}, 'Agent7': {'m3'}, 'Agent8': set(), 'Agent9': set(), 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': set(), 'Agent25': set(), 'Agent26': set(), 'Agent27': set(), 'Agent28': set(), 'Agent29': set(), 'Agent30': set(), 'Agent31': set(), 'Agent32': set(), 'Agent33': set(), 'Agent34': set(), 'Agent35': set(), 'Agent36': set(), 'Agent37': set(), 'Agent38': set(), 'Agent39': set(), 'Agent40': set(), 'Agent41': set(), 'Agent42': set(), 'Agent43': set(), 'Agent44': set(), 'Agent45': set(), 'Agent46': set(), 'Agent47': set(), 'Agent48': set(), 'Agent49': set(), 'Agent50': set(), 'Agent51': set(), 'Agent52': set(), 'Agent53': set(), 'Agent54': set(), 'Agent55': set(), 'Agent56': set(), 'Agent57': set(), 'Agent58': set(), 'Agent59': set(), 'Agent60': set(), 'Agent61': set(), 'Agent62': set(), 'Agent63': set(), 'Agent64': set(), 'Agent65': set(), 'Agent66': set(), 'Agent67': set(), 'Agent68': set(), 'Agent69': set(), 'Agent70': set(), 'Agent71': set(), 'Agent72': set(), 'Agent73': set(), 'Agent74': set(), 'Agent75': set(), 'Agent76': set(), 'Agent77': set(), 'Agent78': set(), 'Agent79': set(), 'Agent80': set(), 'Agent81': set(), 'Agent82': set(), 'Agent83': set(), 'Agent84': set(), 'Agent85': set(), 'Agent86': set(), 'Agent87': set(), 'Agent88': set(), 'Agent89': set(), 'Agent90': set(), 'Agent91': set(), 'Agent92': set(), 'Agent93': set(), 'Agent94': set(), 'Agent95': set(), 'Agent96': set(), 'Agent97': set(), 'Agent98': set(), 'Agent99': set()}",0.3789348509999399
False,1,1,0,True,1,per_category_round_robin,"{'Agent1': {'m4', 'm5', 'm6', 'm1', 'm3', 'm2'}}",0.0004209550024825
False,1,1,0,True,1,capped_round_robin,"{'Agent1': {'m4', 'm5', 'm6', 'm1', 'm3', 'm2'}}",0.0003289209998911
False,1,1,0,True,1,per_category_capped_round_robin,"{'Agent1': {'m4', 'm5', 'm6', 'm1', 'm3', 'm2'}}",0.0003908889993908
False,1,1,0,True,1,iterated_priority_matching,"{'Agent1': {'m4', 'm5', 'm6', 'm1', 'm3', 'm2'}}",0.0017872860007628
False,1,1,0,True,2,per_category_round_robin,"{'Agent1': {'m2'}, 'Agent2': {'m4', 'm5', 'm6', 'm1', 'm3'}}",0.0004715499999292
False,1,1,0,True,2,capped_round_robin,"{'Agent1': {'m2'}, 'Agent2': {'m4', 'm5', 'm6', 'm1', 'm3'}}",0.0003727639996213
